Customer_ID,Email,Phone,Geography_ID
2437,customer2437@example.com,+84932356072,17867
2438,customer2438@example.com,+84929536204,17867
2439,customer2439@example.com,+84985936029,17867
2440,customer2440@example.com,+84908388512,17867
2441,customer2441@example.com,+84951599948,19969
2442,customer2442@example.com,+84969056627,19969
2443,customer2443@example.com,+84960350105,19969
2444,customer2444@example.com,+84994159765,19969
2445,customer2445@example.com,+84941208934,19969
2446,customer2446@example.com,+84933138881,33770
2447,customer2447@example.com,+84937436581,33770
2448,customer2448@example.com,+84921650278,33770
2449,customer2449@example.com,+84957376857,33770
2452,customer2452@example.com,+84908439469,22544
2454,customer2454@example.com,+84924455289,22544
2455,customer2455@example.com,+84983050481,22544
2456,customer2456@example.com,+84938400142,36742
2458,customer2458@example.com,+84954332385,36742
2460,customer2460@example.com,+84942664041,36742
2461,customer2461@example.com,+84948243574,26297
2463,customer2463@example.com,+84960711339,26297
2464,customer2464@example.com,+84946462256,26297
2466,customer2466@example.com,+84960344167,36743
2469,customer2469@example.com,+84949092554,36743
2471,customer2471@example.com,+84981500098,36744
2472,customer2472@example.com,+84991144826,36744
2473,customer2473@example.com,+84901443717,36744
2474,customer2474@example.com,+84904409352,36744
2475,customer2475@example.com,+84998159688,36744
2476,customer2476@example.com,+84988997222,36745
2477,customer2477@example.com,+84982438366,36745
2478,customer2478@example.com,+84943148703,36745
2479,customer2479@example.com,+84975530792,36745
2480,customer2480@example.com,+84992601713,36745
2481,customer2481@example.com,+84942307399,26298
2482,customer2482@example.com,+84901308507,26298
2483,customer2483@example.com,+84987952701,26298
2484,customer2484@example.com,+84909331795,26298
2485,customer2485@example.com,+84979491182,26298
2486,customer2486@example.com,+84909986298,26299
2489,customer2489@example.com,+84967209598,26299
2490,customer2490@example.com,+84975655174,26299
2496,customer2496@example.com,+84919628490,5006
2498,customer2498@example.com,+84985111891,5006
2499,customer2499@example.com,+84993421775,5006
2501,customer2501@example.com,+84970189955,33771
2502,customer2502@example.com,+84916002437,33771
2503,customer2503@example.com,+84920606265,33771
2504,customer2504@example.com,+84911091989,33771
2505,customer2505@example.com,+84963644057,33771
2506,customer2506@example.com,+84952200318,5007
2507,customer2507@example.com,+84979790594,5007
2508,customer2508@example.com,+84940819838,5007
2510,customer2510@example.com,+84933283771,5007
2511,customer2511@example.com,+84955145321,31267
2512,customer2512@example.com,+84904755469,31267
2514,customer2514@example.com,+84982162634,31267
2516,customer2516@example.com,+84926098641,17868
2517,customer2517@example.com,+84914150540,17868
2518,customer2518@example.com,+84945221400,17868
2519,customer2519@example.com,+84994455026,17868
2520,customer2520@example.com,+84901992825,17868
2521,customer2521@example.com,+84970941842,22546
2522,customer2522@example.com,+84930559798,22546
2523,customer2523@example.com,+84906152941,22546
2524,customer2524@example.com,+84936286070,22546
2525,customer2525@example.com,+84910556086,22546
2526,customer2526@example.com,+84953307679,302
2527,customer2527@example.com,+84923289643,302
2528,customer2528@example.com,+84989597893,302
2529,customer2529@example.com,+84901940369,302
2531,customer2531@example.com,+84941681557,26300
2532,customer2532@example.com,+84985103140,26300
2533,customer2533@example.com,+84948226615,26300
2534,customer2534@example.com,+84925955176,26300
2535,customer2535@example.com,+84981718171,26300
2536,customer2536@example.com,+84951721929,2059
2537,customer2537@example.com,+84907778748,2059
2538,customer2538@example.com,+84941654364,2059
2540,customer2540@example.com,+84952182965,2059
2541,customer2541@example.com,+84969055694,38015
2543,customer2543@example.com,+84932997728,38015
2544,customer2544@example.com,+84977066032,38015
2546,customer2546@example.com,+84999989204,36746
2547,customer2547@example.com,+84936159646,36746
2548,customer2548@example.com,+84941478073,36746
2549,customer2549@example.com,+84910717207,36746
2550,customer2550@example.com,+84982649491,36746
2552,customer2552@example.com,+84916169764,19970
2553,customer2553@example.com,+84909384451,19970
2554,customer2554@example.com,+84971297755,19970
2555,customer2555@example.com,+84976123517,19970
2557,customer2557@example.com,+84981173011,12316
2558,customer2558@example.com,+84920808635,12316
2559,customer2559@example.com,+84938049943,12316
2560,customer2560@example.com,+84951756593,12316
2561,customer2561@example.com,+84999993264,303
2562,customer2562@example.com,+84960111794,303
2563,customer2563@example.com,+84969472863,303
2564,customer2564@example.com,+84904790691,303
2565,customer2565@example.com,+84927950196,303
2566,customer2566@example.com,+84988111969,304
2567,customer2567@example.com,+84976961279,304
2568,customer2568@example.com,+84953423843,304
2569,customer2569@example.com,+84917066318,304
2570,customer2570@example.com,+84950277283,304
2573,customer2573@example.com,+84966447109,9644
2574,customer2574@example.com,+84911186361,9644
2575,customer2575@example.com,+84926256629,9644
2576,customer2576@example.com,+84966146940,2060
2577,customer2577@example.com,+84999480843,2060
2578,customer2578@example.com,+84937998210,2060
2579,customer2579@example.com,+84928175911,2060
2581,customer2581@example.com,+84961688718,19972
2582,customer2582@example.com,+84973195232,19972
2583,customer2583@example.com,+84928207970,19972
2584,customer2584@example.com,+84911950831,19972
2586,customer2586@example.com,+84934812381,33772
2587,customer2587@example.com,+84932386345,33772
2588,customer2588@example.com,+84980716715,33772
2589,customer2589@example.com,+84911360589,33772
2590,customer2590@example.com,+84954181889,33772
2591,customer2591@example.com,+84929124900,2061
2592,customer2592@example.com,+84945677380,2061
2593,customer2593@example.com,+84928487589,2061
2594,customer2594@example.com,+84915648245,2061
2595,customer2595@example.com,+84933523310,2061
2597,customer2597@example.com,+84963640055,2062
2598,customer2598@example.com,+84972648934,2062
2599,customer2599@example.com,+84966500568,2062
2600,customer2600@example.com,+84927364435,2062
2601,customer2601@example.com,+84906491878,26301
2603,customer2603@example.com,+84931241029,26301
2604,customer2604@example.com,+84969069690,26301
2605,customer2605@example.com,+84902844664,26301
2606,customer2606@example.com,+84934932801,33773
2607,customer2607@example.com,+84961144226,33773
2608,customer2608@example.com,+84902090212,33773
2609,customer2609@example.com,+84938785284,33773
2611,customer2611@example.com,+84954503422,305
2613,customer2613@example.com,+84921320139,305
2614,customer2614@example.com,+84925227191,305
2615,customer2615@example.com,+84993028003,305
2616,customer2616@example.com,+84904600108,2063
2617,customer2617@example.com,+84978502806,2063
2618,customer2618@example.com,+84969963054,2063
2619,customer2619@example.com,+84968393246,2063
2622,customer2622@example.com,+84974304906,9645
2623,customer2623@example.com,+84937407753,9645
2624,customer2624@example.com,+84947230658,9645
2625,customer2625@example.com,+84919432053,9645
2626,customer2626@example.com,+84958016013,38016
2630,customer2630@example.com,+84978981711,38016
2632,customer2632@example.com,+84984928457,19973
2633,customer2633@example.com,+84948436828,19973
2634,customer2634@example.com,+84956437579,19973
2635,customer2635@example.com,+84970366045,19973
2637,customer2637@example.com,+84989148776,33774
2638,customer2638@example.com,+84951255428,33774
2639,customer2639@example.com,+84947602635,33774
2640,customer2640@example.com,+84982795008,33774
2641,customer2641@example.com,+84910856760,22547
2642,customer2642@example.com,+84946350911,22547
2644,customer2644@example.com,+84966575221,22547
2645,customer2645@example.com,+84948830419,22547
2646,customer2646@example.com,+84918720027,31268
2647,customer2647@example.com,+84923284856,31268
2648,customer2648@example.com,+84950629738,31268
2649,customer2649@example.com,+84975814820,31268
2650,customer2650@example.com,+84955757486,31268
2651,customer2651@example.com,+84932446436,38017
2652,customer2652@example.com,+84909714891,38017
2653,customer2653@example.com,+84925258148,38017
2654,customer2654@example.com,+84902320688,38017
2655,customer2655@example.com,+84901805808,38017
2657,customer2657@example.com,+84976818039,17869
2658,customer2658@example.com,+84938090551,17869
2659,customer2659@example.com,+84998158747,17869
2661,customer2661@example.com,+84987901550,306
2662,customer2662@example.com,+84978774891,306
2663,customer2663@example.com,+84937176570,306
2664,customer2664@example.com,+84978037948,306
2666,customer2666@example.com,+84912617619,26302
2667,customer2667@example.com,+84984823921,26302
2668,customer2668@example.com,+84977064525,26302
2669,customer2669@example.com,+84953175588,26302
2670,customer2670@example.com,+84987818521,26302
2671,customer2671@example.com,+84934761500,33775
2672,customer2672@example.com,+84964437248,33775
2673,customer2673@example.com,+84925560098,33775
2674,customer2674@example.com,+84963131845,33775
2675,customer2675@example.com,+84915702852,33775
2676,customer2676@example.com,+84941055392,307
2677,customer2677@example.com,+84931073264,307
2679,customer2679@example.com,+84995222450,307
2681,customer2681@example.com,+84944336333,5009
2682,customer2682@example.com,+84903040267,5009
2683,customer2683@example.com,+84996117011,5009
2685,customer2685@example.com,+84976794548,5009
2687,customer2687@example.com,+84947876337,31269
2688,customer2688@example.com,+84921217066,31269
2690,customer2690@example.com,+84974645629,31269
2691,customer2691@example.com,+84961468641,22549
2692,customer2692@example.com,+84945658328,22549
2693,customer2693@example.com,+84960644657,22549
2694,customer2694@example.com,+84918673436,22549
2695,customer2695@example.com,+84975643942,22549
2696,customer2696@example.com,+84974044638,308
2697,customer2697@example.com,+84918144439,308
2698,customer2698@example.com,+84966984430,308
2699,customer2699@example.com,+84993329834,308
2700,customer2700@example.com,+84986314161,308
2701,customer2701@example.com,+84945587883,38018
2702,customer2702@example.com,+84904273445,38018
2703,customer2703@example.com,+84962926675,38018
2704,customer2704@example.com,+84903184790,38018
2705,customer2705@example.com,+84933134205,38018
2706,customer2706@example.com,+84979638835,9646
2708,customer2708@example.com,+84973790799,9646
2709,customer2709@example.com,+84909963441,9646
2710,customer2710@example.com,+84961647593,9646
2711,customer2711@example.com,+84960769147,22550
2714,customer2714@example.com,+84973798006,22550
2716,customer2716@example.com,+84926336263,5010
2717,customer2717@example.com,+84904990961,5010
2718,customer2718@example.com,+84903646804,5010
2719,customer2719@example.com,+84900647296,5010
2720,customer2720@example.com,+84951880950,5010
2721,customer2721@example.com,+84970231815,26303
2722,customer2722@example.com,+84926844511,26303
2723,customer2723@example.com,+84967908965,26303
2724,customer2724@example.com,+84989763925,26303
2726,customer2726@example.com,+84922791342,36748
2730,customer2730@example.com,+84922015777,36748
2731,customer2731@example.com,+84923116992,10986
2732,customer2732@example.com,+84942439798,10986
2734,customer2734@example.com,+84930555353,10986
2735,customer2735@example.com,+84975230621,10986
2736,customer2736@example.com,+84978929433,33776
2737,customer2737@example.com,+84989588014,33776
2738,customer2738@example.com,+84934831079,33776
2739,customer2739@example.com,+84979540080,33776
2740,customer2740@example.com,+84983149786,33776
2741,customer2741@example.com,+84961247832,9647
2742,customer2742@example.com,+84908704813,9647
2743,customer2743@example.com,+84953376963,9647
2744,customer2744@example.com,+84987030560,9647
2745,customer2745@example.com,+84929461504,9647
2747,customer2747@example.com,+84914497054,26304
2748,customer2748@example.com,+84911319247,26304
2749,customer2749@example.com,+84961585037,26304
2750,customer2750@example.com,+84981022004,26304
2751,customer2751@example.com,+84946048559,12317
2752,customer2752@example.com,+84963072616,12317
2756,customer2756@example.com,+84955160409,9648
2757,customer2757@example.com,+84920717501,9648
2759,customer2759@example.com,+84906851803,9648
2760,customer2760@example.com,+84913045697,9648
2761,customer2761@example.com,+84948120511,36749
2762,customer2762@example.com,+84972851397,36749
2763,customer2763@example.com,+84924101438,36749
2764,customer2764@example.com,+84936181576,36749
2766,customer2766@example.com,+84997447072,38019
2767,customer2767@example.com,+84902825896,38019
2770,customer2770@example.com,+84910427148,38019
2771,customer2771@example.com,+84904876872,5012
2772,customer2772@example.com,+84919397196,5012
2774,customer2774@example.com,+84931935646,5012
2775,customer2775@example.com,+84984607464,5012
2776,customer2776@example.com,+84965969098,17870
2778,customer2778@example.com,+84915099203,17870
2779,customer2779@example.com,+84965244261,17870
2780,customer2780@example.com,+84962419437,17870
2782,customer2782@example.com,+84983428995,17871
2783,customer2783@example.com,+84948719461,17871
2784,customer2784@example.com,+84902887698,17871
2786,customer2786@example.com,+84952764241,10987
2787,customer2787@example.com,+84912417420,10987
2788,customer2788@example.com,+84971140328,10987
2789,customer2789@example.com,+84920167958,10987
2790,customer2790@example.com,+84922910282,10987
2791,customer2791@example.com,+84902887296,36750
2793,customer2793@example.com,+84967084285,36750
2794,customer2794@example.com,+84956861493,36750
2795,customer2795@example.com,+84924733272,36750
2796,customer2796@example.com,+84968209364,36751
2797,customer2797@example.com,+84951908238,36751
2798,customer2798@example.com,+84922371392,36751
2800,customer2800@example.com,+84997545291,36751
2801,customer2801@example.com,+84969070841,10988
2802,customer2802@example.com,+84990936006,10988
2803,customer2803@example.com,+84904032654,10988
2804,customer2804@example.com,+84934218900,10988
2805,customer2805@example.com,+84923277458,10988
2807,customer2807@example.com,+84958231611,26305
2808,customer2808@example.com,+84974087004,26305
2810,customer2810@example.com,+84948076248,26305
2811,customer2811@example.com,+84911748768,36753
2812,customer2812@example.com,+84980720176,36753
2813,customer2813@example.com,+84962005983,36753
2814,customer2814@example.com,+84929718818,36753
2815,customer2815@example.com,+84936591531,36753
2816,customer2816@example.com,+84962994533,10989
2818,customer2818@example.com,+84945938649,10989
2819,customer2819@example.com,+84941655138,10989
2820,customer2820@example.com,+84952374471,10989
2821,customer2821@example.com,+84951379821,5013
2822,customer2822@example.com,+84975488205,5013
2823,customer2823@example.com,+84940133569,5013
2825,customer2825@example.com,+84901912584,5013
2826,customer2826@example.com,+84920554754,31271
2829,customer2829@example.com,+84947732820,31271
2831,customer2831@example.com,+84984111129,26306
2832,customer2832@example.com,+84960037447,26306
2833,customer2833@example.com,+84981955631,26306
2834,customer2834@example.com,+84914677441,26306
2835,customer2835@example.com,+84944804549,26306
2837,customer2837@example.com,+84934301851,10990
2838,customer2838@example.com,+84905438684,10990
2840,customer2840@example.com,+84965147544,10990
2841,customer2841@example.com,+84922315019,31273
2844,customer2844@example.com,+84975902244,31273
2845,customer2845@example.com,+84910104107,31273
2846,customer2846@example.com,+84934125539,9649
2847,customer2847@example.com,+84960795662,9649
2848,customer2848@example.com,+84983173418,9649
2850,customer2850@example.com,+84963923119,9649
2851,customer2851@example.com,+84978014806,22551
2852,customer2852@example.com,+84902086213,22551
2853,customer2853@example.com,+84977411194,22551
2854,customer2854@example.com,+84991199914,22551
2855,customer2855@example.com,+84978308332,22551
2856,customer2856@example.com,+84942491924,2064
2858,customer2858@example.com,+84935553686,2064
2859,customer2859@example.com,+84932482294,2064
2860,customer2860@example.com,+84993262159,2064
2861,customer2861@example.com,+84996528174,36754
2862,customer2862@example.com,+84937710964,36754
2863,customer2863@example.com,+84998915451,36754
2864,customer2864@example.com,+84973701774,36754
2865,customer2865@example.com,+84989268938,36754
2866,customer2866@example.com,+84921794866,309
2867,customer2867@example.com,+84941464131,309
2869,customer2869@example.com,+84944810380,309
2870,customer2870@example.com,+84933812949,309
2875,customer2875@example.com,+84930315282,26307
2876,customer2876@example.com,+84932945953,31274
2877,customer2877@example.com,+84943300173,31274
2879,customer2879@example.com,+84973537404,31274
2880,customer2880@example.com,+84929105135,31274
2881,customer2881@example.com,+84999148148,22552
2882,customer2882@example.com,+84915560243,22552
2883,customer2883@example.com,+84959468269,22552
2886,customer2886@example.com,+84993526766,31275
2888,customer2888@example.com,+84904338843,31275
2889,customer2889@example.com,+84933978658,31275
2892,customer2892@example.com,+84979165063,31276
2893,customer2893@example.com,+84971226787,31276
2894,customer2894@example.com,+84997169328,31276
2897,customer2897@example.com,+84934253388,10991
2899,customer2899@example.com,+84931349379,10991
2902,customer2902@example.com,+84945844569,19974
2905,customer2905@example.com,+84996555357,19974
2906,customer2906@example.com,+84967284075,26308
2908,customer2908@example.com,+84979590438,26308
2910,customer2910@example.com,+84992540486,26308
2911,customer2911@example.com,+84960251070,36755
2913,customer2913@example.com,+84956379703,36755
2914,customer2914@example.com,+84952215024,36755
2915,customer2915@example.com,+84920668329,36755
2918,customer2918@example.com,+84928186921,12318
2919,customer2919@example.com,+84949402807,12318
2920,customer2920@example.com,+84978500947,12318
2921,customer2921@example.com,+84963546819,5014
2922,customer2922@example.com,+84913952821,5014
2923,customer2923@example.com,+84981503616,5014
2924,customer2924@example.com,+84952237687,5014
2925,customer2925@example.com,+84935009897,5014
2927,customer2927@example.com,+84979690286,36756
2928,customer2928@example.com,+84959714426,36756
2929,customer2929@example.com,+84911098252,36756
2932,customer2932@example.com,+84933766262,9651
2933,customer2933@example.com,+84955771029,9651
2934,customer2934@example.com,+84928728437,9651
2936,customer2936@example.com,+84965176852,10993
2940,customer2940@example.com,+84939541461,10993
2942,customer2942@example.com,+84940071048,5015
2943,customer2943@example.com,+84953660697,5015
2944,customer2944@example.com,+84992796686,5015
2945,customer2945@example.com,+84974006537,5015
2946,customer2946@example.com,+84979557591,12319
2950,customer2950@example.com,+84920523385,12319
2951,customer2951@example.com,+84973111160,310
2953,customer2953@example.com,+84985661847,310
2956,customer2956@example.com,+84941538255,311
2957,customer2957@example.com,+84977827225,311
2958,customer2958@example.com,+84924245082,311
2959,customer2959@example.com,+84989380419,311
2960,customer2960@example.com,+84956728215,311
2961,customer2961@example.com,+84943440658,38020
2962,customer2962@example.com,+84931886947,38020
2965,customer2965@example.com,+84975111483,38020
2968,customer2968@example.com,+84965174694,26309
2969,customer2969@example.com,+84948532681,26309
2972,customer2972@example.com,+84907667857,26310
2973,customer2973@example.com,+84971537554,26310
2975,customer2975@example.com,+84961279200,26310
2976,customer2976@example.com,+84975998646,22553
2977,customer2977@example.com,+84950526894,22553
2979,customer2979@example.com,+84970805040,22553
2981,customer2981@example.com,+84977840866,312
2982,customer2982@example.com,+84981806561,312
2983,customer2983@example.com,+84917789600,312
2985,customer2985@example.com,+84917644180,312
2986,customer2986@example.com,+84908437712,19975
2987,customer2987@example.com,+84995330965,19975
2988,customer2988@example.com,+84972892046,19975
2989,customer2989@example.com,+84949375650,19975
2990,customer2990@example.com,+84957312219,19975
2991,customer2991@example.com,+84980256454,10994
2992,customer2992@example.com,+84966346143,10994
2993,customer2993@example.com,+84955666186,10994
2996,customer2996@example.com,+84956681097,31277
2997,customer2997@example.com,+84929565896,31277
2998,customer2998@example.com,+84968315725,31277
2999,customer2999@example.com,+84930131276,31277
3000,customer3000@example.com,+84903119612,31277
3002,customer3002@example.com,+84972045464,22554
3003,customer3003@example.com,+84981756929,22554
3004,customer3004@example.com,+84949133346,22554
3005,customer3005@example.com,+84914160134,22554
3007,customer3007@example.com,+84932833108,10995
3008,customer3008@example.com,+84984143761,10995
3010,customer3010@example.com,+84922406697,10995
3011,customer3011@example.com,+84994272885,22555
3012,customer3012@example.com,+84935609212,22555
3013,customer3013@example.com,+84924768424,22555
3014,customer3014@example.com,+84921200624,22555
3016,customer3016@example.com,+84967951050,10996
3017,customer3017@example.com,+84996662502,10996
3018,customer3018@example.com,+84914578363,10996
3019,customer3019@example.com,+84926659117,10996
3020,customer3020@example.com,+84944494354,10996
3022,customer3022@example.com,+84940670787,26311
3024,customer3024@example.com,+84924003801,26311
3025,customer3025@example.com,+84968233769,26311
3026,customer3026@example.com,+84997163884,10997
3027,customer3027@example.com,+84972668141,10997
3028,customer3028@example.com,+84963975459,10997
3029,customer3029@example.com,+84999463911,10997
3030,customer3030@example.com,+84987144164,10997
3031,customer3031@example.com,+84982424160,313
3032,customer3032@example.com,+84908593059,313
3033,customer3033@example.com,+84918757506,313
3034,customer3034@example.com,+84946692999,313
3035,customer3035@example.com,+84999669344,313
3037,customer3037@example.com,+84933957754,26312
3038,customer3038@example.com,+84948302504,26312
3039,customer3039@example.com,+84929737667,26312
3040,customer3040@example.com,+84921088012,26312
3041,customer3041@example.com,+84981861168,2065
3042,customer3042@example.com,+84983163963,2065
3043,customer3043@example.com,+84921958273,2065
3044,customer3044@example.com,+84957349051,2065
3045,customer3045@example.com,+84982061828,2065
3046,customer3046@example.com,+84931918507,17873
3047,customer3047@example.com,+84964261658,17873
3049,customer3049@example.com,+84965147039,17873
3050,customer3050@example.com,+84937632148,17873
3051,customer3051@example.com,+84990827527,26313
3052,customer3052@example.com,+84921814501,26313
3053,customer3053@example.com,+84907334901,26313
3054,customer3054@example.com,+84951879723,26313
3055,customer3055@example.com,+84950825596,26313
3057,customer3057@example.com,+84983144761,9652
3058,customer3058@example.com,+84988055042,9652
3059,customer3059@example.com,+84912132693,9652
3060,customer3060@example.com,+84956852293,9652
3061,customer3061@example.com,+84990576001,38022
3062,customer3062@example.com,+84914931115,38022
3063,customer3063@example.com,+84924005377,38022
3064,customer3064@example.com,+84982438757,38022
3065,customer3065@example.com,+84951112289,38022
3066,customer3066@example.com,+84938020566,26315
3067,customer3067@example.com,+84990493043,26315
3068,customer3068@example.com,+84977202069,26315
3070,customer3070@example.com,+84986437411,26315
3071,customer3071@example.com,+84981831756,17874
3074,customer3074@example.com,+84942778076,17874
3075,customer3075@example.com,+84910758430,17874
3077,customer3077@example.com,+84920778286,22556
3079,customer3079@example.com,+84957697272,22556
3080,customer3080@example.com,+84961108534,22556
3082,customer3082@example.com,+84919661007,36759
3083,customer3083@example.com,+84913863529,36759
3086,customer3086@example.com,+84912569021,22557
3087,customer3087@example.com,+84970605469,22557
3088,customer3088@example.com,+84955280248,22557
3089,customer3089@example.com,+84939970870,22557
3090,customer3090@example.com,+84926471311,22557
3094,customer3094@example.com,+84905311499,5018
3095,customer3095@example.com,+84916413328,5018
3097,customer3097@example.com,+84984194703,33779
3099,customer3099@example.com,+84937201803,33779
3101,customer3101@example.com,+84953628551,9654
3104,customer3104@example.com,+84960988371,9654
3105,customer3105@example.com,+84926356226,9654
3106,customer3106@example.com,+84989884303,5019
3107,customer3107@example.com,+84932325149,5019
3108,customer3108@example.com,+84968255980,5019
3109,customer3109@example.com,+84923255666,5019
3112,customer3112@example.com,+84986012533,314
3113,customer3113@example.com,+84979157203,314
3114,customer3114@example.com,+84989124711,314
3115,customer3115@example.com,+84979885559,314
3116,customer3116@example.com,+84937396843,2067
3117,customer3117@example.com,+84965749277,2067
3118,customer3118@example.com,+84990013844,2067
3121,customer3121@example.com,+84930267797,10999
3122,customer3122@example.com,+84928570055,10999
3123,customer3123@example.com,+84922636262,10999
3124,customer3124@example.com,+84989920287,10999
3125,customer3125@example.com,+84911654304,10999
3126,customer3126@example.com,+84963292404,26318
3127,customer3127@example.com,+84958272527,26318
3128,customer3128@example.com,+84929370827,26318
3129,customer3129@example.com,+84903341861,26318
3130,customer3130@example.com,+84913116915,26318
3131,customer3131@example.com,+84991245281,9655
3132,customer3132@example.com,+84902615804,9655
3133,customer3133@example.com,+84921089933,9655
3134,customer3134@example.com,+84993966816,9655
3135,customer3135@example.com,+84936968086,9655
3137,customer3137@example.com,+84956318065,31280
3138,customer3138@example.com,+84970379073,31280
3139,customer3139@example.com,+84925381224,31280
3142,customer3142@example.com,+84911045633,2068
3144,customer3144@example.com,+84987210744,2068
3145,customer3145@example.com,+84996861128,2068
3146,customer3146@example.com,+84941765312,26319
3147,customer3147@example.com,+84954915906,26319
3148,customer3148@example.com,+84994409907,26319
3150,customer3150@example.com,+84941672086,26319
3152,customer3152@example.com,+84920989593,315
3154,customer3154@example.com,+84929396163,315
3155,customer3155@example.com,+84967342646,315
3156,customer3156@example.com,+84923683333,11000
3157,customer3157@example.com,+84956444322,11000
3158,customer3158@example.com,+84921586325,11000
3160,customer3160@example.com,+84951914894,11000
3161,customer3161@example.com,+84917503547,2069
3164,customer3164@example.com,+84932963684,2069
3165,customer3165@example.com,+84968903155,2069
3166,customer3166@example.com,+84990239465,38023
3167,customer3167@example.com,+84904952075,38023
3168,customer3168@example.com,+84995257136,38023
3171,customer3171@example.com,+84997136681,31282
3172,customer3172@example.com,+84936432549,31282
3175,customer3175@example.com,+84921258833,31282
3176,customer3176@example.com,+84912670380,26320
3178,customer3178@example.com,+84924151842,26320
3179,customer3179@example.com,+84977540509,26320
3181,customer3181@example.com,+84912774615,22558
3182,customer3182@example.com,+84905287913,22558
3183,customer3183@example.com,+84911476429,22558
3184,customer3184@example.com,+84969913666,22558
3185,customer3185@example.com,+84937711695,22558
3186,customer3186@example.com,+84926779149,31283
3187,customer3187@example.com,+84979110216,31283
3189,customer3189@example.com,+84943069838,31283
3190,customer3190@example.com,+84998328226,31283
3191,customer3191@example.com,+84974193473,11001
3193,customer3193@example.com,+84932002177,11001
3194,customer3194@example.com,+84920892578,11001
3195,customer3195@example.com,+84910091985,11001
3196,customer3196@example.com,+84985138637,19977
3197,customer3197@example.com,+84929464339,19977
3198,customer3198@example.com,+84945275089,19977
3201,customer3201@example.com,+84968599551,22559
3202,customer3202@example.com,+84942866200,22559
3203,customer3203@example.com,+84954388673,22559
3204,customer3204@example.com,+84932318232,22559
3205,customer3205@example.com,+84945545724,22559
3207,customer3207@example.com,+84978445365,17875
3208,customer3208@example.com,+84905272864,17875
3210,customer3210@example.com,+84970897827,17875
3211,customer3211@example.com,+84954206558,36761
3212,customer3212@example.com,+84978649101,36761
3213,customer3213@example.com,+84960980032,36761
3215,customer3215@example.com,+84953699693,36761
3217,customer3217@example.com,+84999907919,11002
3218,customer3218@example.com,+84963607605,11002
3219,customer3219@example.com,+84972294637,11002
3220,customer3220@example.com,+84979837564,11002
3221,customer3221@example.com,+84921609907,11003
3222,customer3222@example.com,+84911021186,11003
3223,customer3223@example.com,+84965702370,11003
3225,customer3225@example.com,+84954549381,11003
3226,customer3226@example.com,+84991800600,316
3227,customer3227@example.com,+84943193996,316
3228,customer3228@example.com,+84924362375,316
3230,customer3230@example.com,+84940733588,316
3231,customer3231@example.com,+84926231747,36762
3232,customer3232@example.com,+84943663896,36762
3233,customer3233@example.com,+84959276366,36762
3234,customer3234@example.com,+84975013292,36762
3235,customer3235@example.com,+84978510011,36762
3237,customer3237@example.com,+84902322523,12321
3239,customer3239@example.com,+84926379085,12321
3240,customer3240@example.com,+84904746771,12321
3242,customer3242@example.com,+84908640145,38025
3243,customer3243@example.com,+84951173179,38025
3244,customer3244@example.com,+84933065406,38025
3248,customer3248@example.com,+84967973509,5021
3249,customer3249@example.com,+84901428127,5021
3250,customer3250@example.com,+84975968554,5021
3251,customer3251@example.com,+84937809281,12322
3252,customer3252@example.com,+84990401430,12322
3254,customer3254@example.com,+84949223966,12322
3255,customer3255@example.com,+84908336900,12322
3256,customer3256@example.com,+84918392993,11004
3257,customer3257@example.com,+84995779593,11004
3258,customer3258@example.com,+84968082045,11004
3259,customer3259@example.com,+84918268849,11004
3260,customer3260@example.com,+84932363575,11004
3261,customer3261@example.com,+84969170638,317
3262,customer3262@example.com,+84964119240,317
3263,customer3263@example.com,+84987746642,317
3266,customer3266@example.com,+84961910920,26321
3267,customer3267@example.com,+84974085474,26321
3271,customer3271@example.com,+84952097172,22560
3272,customer3272@example.com,+84906210715,22560
3273,customer3273@example.com,+84994597309,22560
3274,customer3274@example.com,+84966088429,22560
3276,customer3276@example.com,+84931335282,318
3277,customer3277@example.com,+84992412166,318
3278,customer3278@example.com,+84920020303,318
3279,customer3279@example.com,+84917686927,318
3280,customer3280@example.com,+84940467715,318
3281,customer3281@example.com,+84935174147,33780
3282,customer3282@example.com,+84943570727,33780
3283,customer3283@example.com,+84906314768,33780
3285,customer3285@example.com,+84959680868,33780
3286,customer3286@example.com,+84992210534,31284
3287,customer3287@example.com,+84908815995,31284
3289,customer3289@example.com,+84975173084,31284
3291,customer3291@example.com,+84918321829,33781
3293,customer3293@example.com,+84985183718,33781
3295,customer3295@example.com,+84923912113,33781
3297,customer3297@example.com,+84924525886,320
3298,customer3298@example.com,+84946573028,320
3299,customer3299@example.com,+84949839731,320
3301,customer3301@example.com,+84952762173,12323
3302,customer3302@example.com,+84930590972,12323
3303,customer3303@example.com,+84945038050,12323
3304,customer3304@example.com,+84933843291,12323
3306,customer3306@example.com,+84955339989,33782
3307,customer3307@example.com,+84964587277,33782
3308,customer3308@example.com,+84988635846,33782
3310,customer3310@example.com,+84963842020,33782
3311,customer3311@example.com,+84951877884,5022
3312,customer3312@example.com,+84982913877,5022
3313,customer3313@example.com,+84947378941,5022
3314,customer3314@example.com,+84942537345,5022
3315,customer3315@example.com,+84937811773,5022
3316,customer3316@example.com,+84954091482,17876
3317,customer3317@example.com,+84952959636,17876
3318,customer3318@example.com,+84982430197,17876
3319,customer3319@example.com,+84939031525,17876
